"DATE","BOROUGH","ZIP.CODE","LATITUDE","LONGITUDE","PERSONS.INJURED","PERSONS.KILLED","VEHICLE.1.TYPE","VEHICLE.2.TYPE","VEHICLE.1.FACTOR","VEHICLE.2.FACTOR","VEHICLE.3.FACTOR","VEHICLE.4.FACTOR","VEHICLE.5.FACTOR","day","month","hour","Classify"
2015-03-18,"QUEENS",11428,40.7215881,-73.7310118,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",16,"SAFE"
2015-03-18,"BROOKLYN",11236,40.6529522,-73.9110159,1,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","UNSPECIFIED","","","Wed","Mar",16,"INJURED"
2015-03-18,"BROOKLYN",11230,40.6182063,-73.9610224,1,0,"VAN","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",16,"INJURED"
2015-03-18,"MANHATTAN",10010,40.7415488,-73.9895745,0,0,"PASSENGER VEHICLE","TAXI","LOST CONSCIOUSNESS","UNSPECIFIED","","","","Wed","Mar",16,"SAFE"
2015-03-18,"BRONX",10457,40.847028,-73.8980624,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","TURNING IMPROPERLY","UNSPECIFIED","","","","Wed","Mar",16,"SAFE"
2015-03-18,"BROOKLYN",11226,40.6396323,-73.9541782,0,0,"VAN","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",16,"SAFE"
2015-03-18,"MANHATTAN",10023,40.7762211,-73.9759535,1,0,"TAXI","","PASSING OR LANE USAGE IMPROPER","","","","","Wed","Mar",16,"INJURED"
2015-03-18,"QUEENS",11435,40.7132279,-73.8234254,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",16,"SAFE"
2015-03-18,"QUEENS",11364,40.7354067,-73.7486624,1,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","FATIGUED/DROWSY","UNSPECIFIED","","","","Wed","Mar",16,"INJURED"
2015-03-18,"BRONX",10456,40.8333225,-73.8967536,0,0,"PASSENGER VEHICLE","","UNSPECIFIED","","","","","Wed","Mar",16,"SAFE"
2015-03-18,"BROOKLYN",11229,40.603118,-73.9605486,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",16,"SAFE"
2015-03-18,"MANHATTAN",10016,40.7463915,-73.9776353,0,0,"TAXI","UNKNOWN","OTHER VEHICULAR","OTHER VEHICULAR","","","","Wed","Mar",16,"SAFE"
2015-03-18,"QUEENS",11421,40.6917127,-73.8647387,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",16,"SAFE"
2015-03-18,"MANHATTAN",10029,40.7960734,-73.9434848,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",16,"SAFE"
2015-03-18,"MANHATTAN",10035,40.8057361,-73.9406446,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",16,"SAFE"
2015-03-18,"MANHATTAN",10033,40.8534802,-73.9351329,1,0,"PASSENGER VEHICLE","OTHER","DRIVER INATTENTION/DISTRACTION","PHYSICAL DISABILITY","","","","Wed","Mar",16,"INJURED"
2015-03-18,"BROOKLYN",11232,40.6645366,-73.9970731,0,0,"SPORT UTILITY/STATION WAGON","SMALL COM VEH(4 TIRES)","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",16,"SAFE"
2015-03-18,"STATEN ISLAND",10305,40.5939476,-74.0887003,0,0,"PASSENGER VEHICLE","UNKNOWN","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",16,"SAFE"
2015-03-18,"BRONX",10462,40.8335582,-73.8577325,0,0,"PASSENGER VEHICLE","UNKNOWN","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",16,"SAFE"
2015-03-18,"MANHATTAN",10031,40.8189491,-73.9522014,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","FATIGUED/DROWSY","DRIVER INATTENTION/DISTRACTION","","","","Wed","Mar",16,"SAFE"
2015-03-18,"STATEN ISLAND",10309,40.5144139,-74.2062489,0,0,"PASSENGER VEHICLE","BUS","GLARE","GLARE","","","","Wed","Mar",16,"SAFE"
2015-03-18,"BRONX",10458,40.8553868,-73.8846745,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","DRIVER INATTENTION/DISTRACTION","TRAFFIC CONTROL DISREGARDED","UNSPECIFIED","UNSPECIFIED","UNSPECIFIED","Wed","Mar",16,"SAFE"
2015-03-18,"MANHATTAN",10065,40.7660915,-73.9695855,0,0,"TAXI","PASSENGER VEHICLE","OTHER VEHICULAR","OTHER VEHICULAR","","","","Wed","Mar",16,"SAFE"
2015-03-18,"MANHATTAN",10007,40.7125314,-74.0076652,0,0,"BUS","PASSENGER VEHICLE","LOST CONSCIOUSNESS","LOST CONSCIOUSNESS","","","","Wed","Mar",16,"SAFE"
2015-03-18,"BROOKLYN",11208,40.6814122,-73.8725294,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",16,"SAFE"
2015-03-18,"BRONX",10470,40.9011987,-73.8556488,0,0,"UNKNOWN","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",16,"SAFE"
2015-03-18,"BROOKLYN",11236,40.6470301,-73.9201841,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","TURNING IMPROPERLY","TURNING IMPROPERLY","","","","Wed","Mar",16,"SAFE"
2015-03-18,"MANHATTAN",10012,40.7241363,-73.9926041,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","TURNING IMPROPERLY","UNSPECIFIED","","","","Wed","Mar",16,"SAFE"
2015-03-18,"MANHATTAN",10016,40.7497247,-73.9836217,0,0,"SPORT UTILITY/STATION WAGON","VAN","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",16,"SAFE"
2015-03-18,"BROOKLYN",11204,40.6304785,-73.9860936,0,0,"PASSENGER VEHICLE","UNKNOWN","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Wed","Mar",16,"SAFE"
2015-03-18,"QUEENS",11374,40.7286583,-73.8632602,0,0,"LARGE COM VEH(6 OR MORE TIRES)","","BACKING UNSAFELY","","","","","Wed","Mar",16,"SAFE"
2015-03-18,"QUEENS",11432,40.7172588,-73.7885457,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","REACTION TO OTHER UNINVOLVED VEHICLE","UNSPECIFIED","","","","Wed","Mar",16,"SAFE"
2015-03-18,"BROOKLYN",11210,40.6246987,-73.9435723,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","UNSPECIFIED","","","Wed","Mar",17,"SAFE"
2015-03-18,"STATEN ISLAND",10314,40.6130779,-74.122557,0,0,"UNKNOWN","","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",17,"SAFE"
2015-03-18,"BROOKLYN",11219,40.6417272,-73.9926457,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Wed","Mar",17,"SAFE"
2015-03-18,"MANHATTAN",10014,40.7329142,-74.0039763,1,0,"SPORT UTILITY/STATION WAGON","TAXI","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",17,"INJURED"
2015-03-18,"QUEENS",11378,40.7267348,-73.9080455,0,0,"SPORT UTILITY/STATION WAGON","SMALL COM VEH(4 TIRES)","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",17,"SAFE"
2015-03-18,"BROOKLYN",11219,40.6393723,-73.9947898,1,0,"PASSENGER VEHICLE","OTHER","DRIVER INATTENTION/DISTRACTION","DRIVER INATTENTION/DISTRACTION","","","","Wed","Mar",17,"INJURED"
2015-03-18,"MANHATTAN",10023,40.768891,-73.9820935,0,0,"LARGE COM VEH(6 OR MORE TIRES)","TAXI","OTHER VEHICULAR","","","","","Wed","Mar",17,"SAFE"
2015-03-18,"QUEENS",11101,40.738696,-73.9409173,1,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","AGGRESSIVE DRIVING/ROAD RAGE","UNSPECIFIED","","","","Wed","Mar",17,"INJURED"
2015-03-18,"MANHATTAN",10035,40.8050639,-73.9411654,0,0,"BUS","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",17,"SAFE"
2015-03-18,"QUEENS",11354,40.7720299,-73.8314903,0,0,"SPORT UTILITY/STATION WAGON","LARGE COM VEH(6 OR MORE TIRES)","PRESCRIPTION MEDICATION","OVERSIZED VEHICLE","","","","Wed","Mar",17,"SAFE"
2015-03-18,"QUEENS",11358,40.7577549,-73.7930302,0,0,"PASSENGER VEHICLE","PICK-UP TRUCK","TURNING IMPROPERLY","UNSPECIFIED","","","","Wed","Mar",17,"SAFE"
2015-03-18,"QUEENS",11412,40.704009,-73.7667925,0,0,"SPORT UTILITY/STATION WAGON","UNKNOWN","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",17,"SAFE"
2015-03-18,"QUEENS",11375,40.7151185,-73.832233,1,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",17,"INJURED"
2015-03-18,"MANHATTAN",10022,40.7578587,-73.975592,0,0,"LARGE COM VEH(6 OR MORE TIRES)","TAXI","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",17,"SAFE"
2015-03-18,"BRONX",10463,40.8875298,-73.8992263,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",17,"SAFE"
2015-03-18,"BROOKLYN",11218,40.6355523,-73.9780219,1,0,"PASSENGER VEHICLE","","TRAFFIC CONTROL DISREGARDED","","","","","Wed","Mar",17,"INJURED"
2015-03-18,"QUEENS",11692,40.5949432,-73.7963722,1,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","PHYSICAL DISABILITY","UNSPECIFIED","","","","Wed","Mar",17,"INJURED"
2015-03-18,"MANHATTAN",10027,40.8126237,-73.9630147,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","LOST CONSCIOUSNESS","OTHER VEHICULAR","OTHER VEHICULAR","","","Wed","Mar",17,"SAFE"
2015-03-18,"QUEENS",11102,40.770792,-73.9207867,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",17,"SAFE"
2015-03-18,"STATEN ISLAND",10308,40.5512922,-74.1503711,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",17,"SAFE"
2015-03-18,"BROOKLYN",11203,40.6505183,-73.9235855,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",17,"SAFE"
2015-03-18,"BROOKLYN",11224,40.5790517,-73.9841495,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","PRESCRIPTION MEDICATION","UNSPECIFIED","","","","Wed","Mar",17,"SAFE"
2015-03-18,"MANHATTAN",10016,40.7509045,-73.9806727,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","FAILURE TO YIELD RIGHT-OF-WAY","UNSPECIFIED","","","","Wed","Mar",17,"SAFE"
2015-03-18,"QUEENS",11434,40.6652156,-73.7715564,0,0,"PASSENGER VEHICLE","UNKNOWN","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",17,"SAFE"
2015-03-18,"BROOKLYN",11217,40.6840525,-73.9774579,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",17,"SAFE"
2015-03-18,"MANHATTAN",10022,40.7622874,-73.9702587,0,0,"TAXI","UNKNOWN","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",17,"SAFE"
2015-03-18,"BROOKLYN",11237,40.7054293,-73.9180908,0,0,"PASSENGER VEHICLE","BUS","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",17,"SAFE"
2015-03-18,"QUEENS",11415,40.7137793,-73.8250111,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",17,"SAFE"
2015-03-18,"BROOKLYN",11222,40.7332803,-73.9521293,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","FATIGUED/DROWSY","UNSPECIFIED","","","","Wed","Mar",17,"SAFE"
2015-03-18,"QUEENS",11423,40.7292122,-73.7811617,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",17,"SAFE"
2015-03-18,"BRONX",10475,40.86832,-73.8331589,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",18,"SAFE"
2015-03-18,"BROOKLYN",11206,40.7079101,-73.9450059,0,0,"PASSENGER VEHICLE","UNKNOWN","LOST CONSCIOUSNESS","UNSPECIFIED","","","","Wed","Mar",18,"SAFE"
2015-03-18,"BROOKLYN",11228,40.6163135,-74.0008248,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",18,"SAFE"
2015-03-18,"BROOKLYN",11236,40.6499829,-73.9118235,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",18,"SAFE"
2015-03-18,"QUEENS",11432,40.7213764,-73.7902931,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","PAVEMENT DEFECTIVE","UNSPECIFIED","UNSPECIFIED","","","Wed","Mar",18,"SAFE"
2015-03-18,"QUEENS",11435,40.6996285,-73.805285,1,0,"OTHER","SPORT UTILITY/STATION WAGON","BACKING UNSAFELY","DRIVER INATTENTION/DISTRACTION","","","","Wed","Mar",18,"INJURED"
2015-03-18,"QUEENS",11373,40.7439732,-73.8850947,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",18,"SAFE"
2015-03-18,"BROOKLYN",11225,40.6635186,-73.9572076,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","LOST CONSCIOUSNESS","UNSPECIFIED","","","","Wed","Mar",18,"SAFE"
2015-03-18,"BROOKLYN",11205,40.6963198,-73.9606197,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","UNSPECIFIED","","","","","Wed","Mar",18,"SAFE"
2015-03-18,"QUEENS",11101,40.7446387,-73.9314928,0,0,"PASSENGER VEHICLE","TAXI","TURNING IMPROPERLY","UNSPECIFIED","UNSPECIFIED","","","Wed","Mar",18,"SAFE"
2015-03-18,"BROOKLYN",11223,40.6090498,-73.970896,0,0,"PASSENGER VEHICLE","","BACKING UNSAFELY","UNSPECIFIED","","","","Wed","Mar",18,"SAFE"
2015-03-18,"BROOKLYN",11233,40.6716074,-73.9169427,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",18,"SAFE"
2015-03-18,"BROOKLYN",11218,40.6439984,-73.9677926,0,0,"UNKNOWN","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",18,"SAFE"
2015-03-18,"QUEENS",11362,40.7555451,-73.7388336,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","BACKING UNSAFELY","UNSPECIFIED","","","","Wed","Mar",18,"SAFE"
2015-03-18,"QUEENS",11369,40.7630088,-73.8753225,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","ALCOHOL INVOLVEMENT","UNSPECIFIED","","","","Wed","Mar",18,"SAFE"
2015-03-18,"BRONX",10451,40.8173878,-73.922758,1,0,"UNKNOWN","","DRIVER INATTENTION/DISTRACTION","","","","","Wed","Mar",18,"INJURED"
2015-03-18,"MANHATTAN",10013,40.7193963,-74.0018831,0,0,"SMALL COM VEH(4 TIRES)","PASSENGER VEHICLE","UNSPECIFIED","","","","","Wed","Mar",18,"SAFE"
2015-03-18,"BROOKLYN",11201,40.701028,-73.9912614,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","","","","","","Wed","Mar",18,"SAFE"
2015-03-18,"BROOKLYN",11234,40.6308676,-73.9223362,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","DRIVER INEXPERIENCE","DRIVER INATTENTION/DISTRACTION","","","","Wed","Mar",18,"SAFE"
2015-03-18,"MANHATTAN",10019,40.7610934,-73.9832615,0,0,"SPORT UTILITY/STATION WAGON","BUS","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Wed","Mar",18,"SAFE"
2015-03-18,"STATEN ISLAND",10309,40.5294551,-74.2109969,1,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",18,"INJURED"
2015-03-18,"QUEENS",11375,40.7209662,-73.8428931,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","FATIGUED/DROWSY","UNSPECIFIED","","","","Wed","Mar",18,"SAFE"
2015-03-18,"BRONX",10459,40.8265158,-73.8938662,0,0,"PASSENGER VEHICLE","","UNSPECIFIED","","","","","Wed","Mar",18,"SAFE"
2015-03-18,"MANHATTAN",10036,40.7615555,-73.9940691,0,0,"PICK-UP TRUCK","TAXI","OTHER VEHICULAR","OTHER VEHICULAR","","","","Wed","Mar",18,"SAFE"
2015-03-18,"QUEENS",11432,40.7097537,-73.7956175,1,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",18,"INJURED"
2015-03-18,"MANHATTAN",10001,40.7520589,-74.0009817,0,0,"PASSENGER VEHICLE","SMALL COM VEH(4 TIRES)","OVERSIZED VEHICLE","UNSPECIFIED","","","","Wed","Mar",19,"SAFE"
2015-03-18,"QUEENS",11413,40.657639,-73.7564052,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","DRIVER INATTENTION/DISTRACTION","DRIVER INATTENTION/DISTRACTION","","","","Wed","Mar",19,"SAFE"
2015-03-18,"MANHATTAN",10027,40.8123151,-73.9522278,1,0,"PASSENGER VEHICLE","","OTHER VEHICULAR","","","","","Wed","Mar",19,"INJURED"
2015-03-18,"MANHATTAN",10017,40.7507747,-73.9765366,1,0,"BICYCLE","TAXI","FATIGUED/DROWSY","DRIVER INATTENTION/DISTRACTION","","","","Wed","Mar",19,"INJURED"
2015-03-18,"BROOKLYN",11233,40.6781165,-73.9078565,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",19,"SAFE"
2015-03-18,"MANHATTAN",10021,40.7688025,-73.9583602,0,0,"TAXI","SPORT UTILITY/STATION WAGON","PHYSICAL DISABILITY","UNSPECIFIED","","","","Wed","Mar",19,"SAFE"
2015-03-18,"QUEENS",11691,40.5967891,-73.7587697,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Wed","Mar",19,"SAFE"
2015-03-18,"MANHATTAN",10007,40.7098057,-74.0099877,0,0,"PASSENGER VEHICLE","UNKNOWN","LOST CONSCIOUSNESS","OTHER VEHICULAR","","","","Wed","Mar",19,"SAFE"
2015-03-18,"MANHATTAN",10010,40.7416232,-73.9937353,0,0,"SPORT UTILITY/STATION WAGON","UNKNOWN","PASSENGER DISTRACTION","UNSPECIFIED","","","","Wed","Mar",19,"SAFE"
2015-03-18,"BROOKLYN",11211,40.7119619,-73.9406885,0,0,"PASSENGER VEHICLE","VAN","PHYSICAL DISABILITY","LOST CONSCIOUSNESS","","","","Wed","Mar",19,"SAFE"
2015-03-18,"BROOKLYN",11221,40.694001,-73.9234996,0,0,"PASSENGER VEHICLE","UNKNOWN","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",19,"SAFE"
2015-03-18,"MANHATTAN",10022,40.7609059,-73.9669961,0,0,"PASSENGER VEHICLE","LIVERY VEHICLE","OTHER VEHICULAR","DRIVER INATTENTION/DISTRACTION","","","","Wed","Mar",19,"SAFE"
2015-03-18,"MANHATTAN",10033,40.8520582,-73.9347764,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","DRIVER INATTENTION/DISTRACTION","DRIVER INATTENTION/DISTRACTION","","","","Wed","Mar",19,"SAFE"
2015-03-18,"BRONX",10455,40.8149368,-73.9149539,0,0,"PASSENGER VEHICLE","UNKNOWN","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",19,"SAFE"
2015-03-18,"QUEENS",11354,40.7596798,-73.8323482,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","","","","","Wed","Mar",19,"SAFE"
2015-03-18,"BROOKLYN",11229,40.593906,-73.9593983,1,0,"SPORT UTILITY/STATION WAGON","BICYCLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",19,"INJURED"
2015-03-18,"MANHATTAN",10016,40.7501572,-73.9769843,1,0,"PASSENGER VEHICLE","TAXI","OTHER VEHICULAR","FAILURE TO YIELD RIGHT-OF-WAY","","","","Wed","Mar",19,"INJURED"
2015-03-18,"MANHATTAN",10016,40.7413501,-73.9813106,0,0,"PASSENGER VEHICLE","UNKNOWN","FATIGUED/DROWSY","UNSPECIFIED","","","","Wed","Mar",19,"SAFE"
2015-03-18,"MANHATTAN",10032,40.8410516,-73.944679,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","LOST CONSCIOUSNESS","UNSPECIFIED","","","","Wed","Mar",19,"SAFE"
2015-03-18,"BROOKLYN",11204,40.6178527,-73.9880665,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",19,"SAFE"
2015-03-18,"QUEENS",11413,40.6656356,-73.7581495,1,0,"SPORT UTILITY/STATION WAGON","VAN","FATIGUED/DROWSY","UNSPECIFIED","","","","Wed","Mar",19,"INJURED"
2015-03-18,"BRONX",10475,40.8899915,-73.8199901,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",19,"SAFE"
2015-03-18,"MANHATTAN",10022,40.758537,-73.9772016,0,0,"LIVERY VEHICLE","PASSENGER VEHICLE","OTHER VEHICULAR","OTHER VEHICULAR","","","","Wed","Mar",19,"SAFE"
2015-03-18,"MANHATTAN",10021,40.7697955,-73.9647822,0,0,"UNKNOWN","PASSENGER VEHICLE","UNSPECIFIED","","","","","Wed","Mar",1,"SAFE"
2015-03-18,"BROOKLYN",11204,40.6207124,-73.985087,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",1,"SAFE"
2015-03-18,"BROOKLYN",11206,40.7002805,-73.9411497,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","DRIVER INEXPERIENCE","UNSPECIFIED","","","","Wed","Mar",1,"SAFE"
2015-03-18,"QUEENS",11432,40.7071524,-73.7929853,0,0,"PASSENGER VEHICLE","UNKNOWN","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",1,"SAFE"
2015-03-18,"QUEENS",11377,40.7491861,-73.9005833,2,0,"TAXI","PASSENGER VEHICLE","FAILURE TO YIELD RIGHT-OF-WAY","UNSPECIFIED","","","","Wed","Mar",1,"INJURED"
2015-03-18,"STATEN ISLAND",10308,40.5464206,-74.1414043,0,0,"PASSENGER VEHICLE","","DRIVER INATTENTION/DISTRACTION","","","","","Wed","Mar",1,"SAFE"
2015-03-18,"MANHATTAN",10011,40.7416452,-74.0048609,0,0,"TAXI","PASSENGER VEHICLE","FATIGUED/DROWSY","UNSPECIFIED","","","","Wed","Mar",1,"SAFE"
2015-03-18,"MANHATTAN",10003,40.7290083,-73.9937473,0,0,"TAXI","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",20,"SAFE"
2015-03-18,"QUEENS",11355,40.7440404,-73.8180315,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","FAILURE TO YIELD RIGHT-OF-WAY","UNSPECIFIED","","","","Wed","Mar",20,"SAFE"
2015-03-18,"BROOKLYN",11238,40.682374,-73.9616086,1,0,"OTHER","BICYCLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",20,"INJURED"
2015-03-18,"MANHATTAN",10010,40.7387967,-73.977147,4,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Wed","Mar",20,"INJURED"
2015-03-18,"BRONX",10453,40.8558583,-73.9157113,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","BACKING UNSAFELY","UNSPECIFIED","","","","Wed","Mar",20,"SAFE"
2015-03-18,"STATEN ISLAND",10305,40.5986114,-74.0807591,1,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","FATIGUED/DROWSY","UNSPECIFIED","","","","Wed","Mar",20,"INJURED"
2015-03-18,"BRONX",10468,40.8623405,-73.9109852,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",20,"SAFE"
2015-03-18,"BROOKLYN",11213,40.6685062,-73.9256052,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","FATIGUED/DROWSY","FATIGUED/DROWSY","","","","Wed","Mar",20,"SAFE"
2015-03-18,"BROOKLYN",11221,40.6926823,-73.93997,0,0,"SPORT UTILITY/STATION WAGON","VAN","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",20,"SAFE"
2015-03-18,"QUEENS",11434,40.6670514,-73.7741023,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",20,"SAFE"
2015-03-18,"BROOKLYN",11230,40.630599,-73.9703029,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Wed","Mar",20,"SAFE"
2015-03-18,"BROOKLYN",11219,40.6367041,-73.9903727,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","PRESCRIPTION MEDICATION","UNSPECIFIED","","","","Wed","Mar",20,"SAFE"
2015-03-18,"STATEN ISLAND",10308,40.5515398,-74.1601054,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","FAILURE TO YIELD RIGHT-OF-WAY","UNSPECIFIED","","","","Wed","Mar",20,"SAFE"
2015-03-18,"BROOKLYN",11218,40.6417457,-73.9851256,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","BACKING UNSAFELY","UNSPECIFIED","","","","Wed","Mar",20,"SAFE"
